stitch_id_flat,drug_name,n_neuro_pt,neurotoxic,pubchem_cid,smiles,inchikey
CID100062924,fluticasone,1,1,62924,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F,MGNNYOODZCAHBA-UHFFFAOYSA-N
CID100062956,fosinoprilat,6,1,62956,C1CCC(CC1)C2CC(N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O,WOIWWYDXDVSWAZ-UHFFFAOYSA-N
CID100062959,trovafloxacin,10,1,62959,C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,WVPSKSLAZQPAKQ-UHFFFAOYSA-N
CID100062965,beclomethasone,0,0,62965,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)C(=O)CO,OHYGPBKGZGRQKT-UHFFFAOYSA-N
CID100063001,benazeprilat,3,1,63001,C1CC2=CC=CC=C2N(C(=O)C1NC(CCC3=CC=CC=C3)C(=O)O)CC(=O)O,MADRIHWFJGRSBP-UHFFFAOYSA-N
CID100064147,valganciclovir,9,1,64147,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N,WPVFJKSGQUFQAP-UHFFFAOYSA-N
CID100064778,Meropenem,5,1,64778,CC1C2C(C(=O)N2C(=C1SC3CCC(N3)C(=O)N(C)C)C(=O)O)C(C)O,FSTGLKRHSQANLP-UHFFFAOYSA-N
CID100064929,fenofibric,0,0,64929,CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,MQOBSOSZFYZQOK-UHFFFAOYSA-N
CID100064987,tenofovir,1,1,64987,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,SGOIRFVFHAKUTI-UHFFFAOYSA-N
CID100065014,AMD3100,3,1,65014,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl,UEUPDYPUTTUXLJ-UHFFFAOYSA-N
CID100065157,testosterone,6,1,65157,CCCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,UDSFVOAUHKGBEK-UHFFFAOYSA-N
CID100065281,CAS,0,0,65281,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,CLKOFPXJLQSYAH-UHFFFAOYSA-N
CID100065370,Glat,11,1,65370,CC(C(=O)O)N.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N,YLOCGHYTXIINAI-UHFFFAOYSA-N
CID100065628,bendamustine,0,0,65628,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,YTKUWDBFDASYHO-UHFFFAOYSA-N
CID100065840,colestimide,1,1,65840,CC1=NC=CN1.C1C(O1)CCl,DEMLYXMVPJAVFU-UHFFFAOYSA-N
CID100065856,reboxetine,6,1,65856,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3,CBQGYUDMJHNJBX-UHFFFAOYSA-N
CID100065863,sertaconazole,0,0,65863,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,JLGKQTAYUIMGRK-UHFFFAOYSA-N
CID100065866,lercanidipine,5,1,65866,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,ZDXUKAKRHYTAKV-UHFFFAOYSA-N
CID100065999,telmisartan,5,1,65999,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,RMMXLENWKUUMAY-UHFFFAOYSA-N
CID100068613,atosiban,0,0,68613,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)C(C)O,VWXRQYYUEIYXCZ-UHFFFAOYSA-N
CID100068740,zoledronic,6,1,68740,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,XRASPMIURGNCCH-UHFFFAOYSA-N
CID100068844,brinzolamide,5,1,68844,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,HCRKCZRJWPKOAR-UHFFFAOYSA-N
CID100069512,malvidin,3,1,69512,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-],KQIKOUUKQBTQBE-UHFFFAOYSA-N
CID100071158,acamprosate,9,1,71158,CC(=O)NCCCS(=O)(=O)O,AFCGFAGUEYAMAO-UHFFFAOYSA-N
CID100071273,ropivacaine,13,1,71273,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,ZKMNUMMKYBVTFN-UHFFFAOYSA-N
CID100071301,nebivolol,3,1,71301,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,KOHIRBRYDXPAMZ-UHFFFAOYSA-N
CID100071316,mivacurium,0,0,71316,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,ILVYCEVXHALBSC-UHFFFAOYSA-N
CID100071329,dofetilide,3,1,71329,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,IXTMWRCNAAVVAI-UHFFFAOYSA-N
CID100071348,lanreotide,2,1,71348,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O,DEXPIBGCLCPUHE-UHFFFAOYSA-N
CID100071360,iloperidone,9,1,71360,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,XMXHEBAFVSFQEX-UHFFFAOYSA-N
CID100071362,Hoe,0,0,71362,CC(=O)O.C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O,HKMZRZUEADSZDQ-UHFFFAOYSA-N
CID100071406,TPGS,0,0,71406,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,AOBORMOPSGHCAX-UHFFFAOYSA-N
CID100071436,Lutalyse,4,1,71436,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,IYGXEHDCSOYNKY-UHFFFAOYSA-N
CID100071469,erythromycin,0,0,71469,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O,NNRXCKZMQLFUPL-UHFFFAOYSA-N
CID100071616,voriconazole,19,1,71616,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,BCEHBSKCWLPMDN-UHFFFAOYSA-N
CID100072022,perindoprilat,0,0,72022,CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,ODAIHABQVKJNIY-UHFFFAOYSA-N
CID100072054,darifenacin,3,1,72054,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,HXGBXQDTNZMWGS-UHFFFAOYSA-N
CID100072081,Terlipressin,0,0,72081,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N,BENFXAYNYRLAIU-UHFFFAOYSA-N
CID100072111,rifaximin,6,1,72111,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,NZCRJKRKKOLAOJ-UHFFFAOYSA-N
CID100072466,bleomycin,2,1,72466,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-],WUIABRMSWOKTOF-UHFFFAOYSA-N
CID100072938,gemifloxacin,4,1,72938,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,ZRCVYEYHRGVLOC-UHFFFAOYSA-N
CID100073303,doripenem,1,1,73303,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,AVAACINZEOAHHE-UHFFFAOYSA-N
CID100073658,telithromycin,5,1,73658,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,LJVAJPDWBABPEJ-UHFFFAOYSA-N
CID100074989,atovaquone,0,0,74989,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,BSJMWHQBCZFXBR-UHFFFAOYSA-N
CID100077992,frovatriptan,8,1,77992,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,XPSQPHWEGNHMSK-UHFFFAOYSA-N
CID100077993,eletriptan,10,1,77993,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,PWVXXGRKLHYWKM-UHFFFAOYSA-N
CID100077996,paricalcitol,6,1,77996,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,BPKAHTKRCLCHEA-UHFFFAOYSA-N
CID100077997,MK-462,5,1,77997,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O,JPRXYLQNJJVCMZ-UHFFFAOYSA-N
CID100077998,rosiglitazone,0,0,77998,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,SUFUKZSWUHZXAV-UHFFFAOYSA-N
CID100078032,Vallergan,7,1,78032,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(=O)C(C(C(=O)C)O)O,IGTHXMNRIKFVAW-UHFFFAOYSA-N
CID100082146,bexarotene,8,1,82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,NAVMQTYZDKMPEU-UHFFFAOYSA-N
CID100082148,agomelatine,2,1,82148,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,YJYPHIXNFHFHND-UHFFFAOYSA-N
CID100083030,Ge-132,16,1,83030,C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O,XEABSBMNTNXEJM-UHFFFAOYSA-N
CID100083513,barium,0,0,83513,[H-].[H-].[Ba+2],BPYQMQIZFKTCMA-UHFFFAOYSA-N
CID100083606,strontium,0,0,83606,[H-].[H-].[Sr+2],ONYCUIABXVBCTR-UHFFFAOYSA-N
CID100084003,ketorolac,8,1,84003,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,BWHLPLXXIDYSNW-UHFFFAOYSA-N
CID100091488,fluocinolone,0,0,91488,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O,UUOUOERPONYGOS-UHFFFAOYSA-N
CID100093860,bortezomib,28,1,93860,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,GXJABQQUPOEUTA-UHFFFAOYSA-N
CID100096312,nelarabine,18,1,96312,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N,IXOXBSCIXZEQEQ-UHFFFAOYSA-N
CID100102258,rasburicase,0,0,102258,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OC3C(OC(C3O)N4C=CC(=O)NC4=O)CO)O)O,KXSPLNAXPMVUEC-UHFFFAOYSA-N
CID100102399,dextran,0,0,102399,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O,FZWBNHMXJMCXLU-UHFFFAOYSA-N
CID100104741,ICI,1,1,104741,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,VWUXBMIQPBEWFH-UHFFFAOYSA-N
CID100104758,raltitrexed,0,0,104758,CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O,IVTVGDXNLFLDRM-UHFFFAOYSA-N
CID100104778,levodopa/carbidopa,11,1,104778,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1CC(C(=O)O)N)O)O,IVTMXOXVAHXCHI-UHFFFAOYSA-N
CID100104799,fotemustine,1,1,104799,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,YAKWPXVTIGTRJH-UHFFFAOYSA-N
CID100104849,rimonabant,4,1,104849,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl,REOYOKXLUFHOBV-UHFFFAOYSA-N
CID100104865,bosentan,4,1,104865,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,GJPICJJJRGTNOD-UHFFFAOYSA-N
CID100105145,68Ga,4,1,105145,[Ga+3],CKHJYUSOUQDYEN-UHFFFAOYSA-N
CID100107694,Diane-35,0,0,107694,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,RWYFURDDADFSHT-UHFFFAOYSA-N
CID100107969,FTY720,3,1,107969,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl,SWZTYAVBMYWFGS-UHFFFAOYSA-N
CID100107994,quinaprilat,3,1,107994,CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,FLSLEGPOVLMJMN-UHFFFAOYSA-N
CID100110634,vardenafil,8,1,110634,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,SECKRCOLJRRGGV-UHFFFAOYSA-N
CID100110635,tadalafil,7,1,110635,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,WOXKDUGGOYFFRN-UHFFFAOYSA-N
CID100114709,eslicarbazepine,4,1,114709,C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,BMPDWHIDQYTSHX-UHFFFAOYSA-N
CID100115237,paliperidone,21,1,115237,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMXMIIMHBWHSKN-UHFFFAOYSA-N
CID100115355,NTBC,2,1,115355,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],OUBCNLGXQFSTLU-UHFFFAOYSA-N
CID100119182,clofarabine,3,1,119182,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,WDDPHFBMKLOVOX-UHFFFAOYSA-N
CID100119212,benzylpenicilloyl,0,0,119212,CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C,KJABUVRFCPPJPD-UHFFFAOYSA-N
CID100119607,valdecoxib,11,1,119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,LNPDTQAFDNKSHK-UHFFFAOYSA-N
CID100119828,parecoxib,0,0,119828,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C,TZRHLKRLEZJVIJ-UHFFFAOYSA-N
CID100119830,tenofovir,2,1,119830,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C,JFVZFKDSXNQEJW-UHFFFAOYSA-N
CID100121396,N-carbamylglutamate,0,0,121396,C(CC(=O)O)C(C(=O)O)NC(=O)N,LCQLHJZYVOQKHU-UHFFFAOYSA-N
CID100121749,ustekinumab,1,1,121749,CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C.Cl,VOTSDCGUYAGUNS-UHFFFAOYSA-N
CID100121892,retigabine,12,1,121892,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,PCOBBVZJEWWZFR-UHFFFAOYSA-N
CID100122197,FP-CIT,1,1,122197,COC(=O)C1C2CCC(N2CCCF)CC1C3=CC=C(C=C3)I,HXWLAJVUJSVENX-UHFFFAOYSA-N
CID100122316,rasagiline,16,1,122316,C#CCNC1CCC2=CC=CC=C12,RUOKEQAAGRXIBM-UHFFFAOYSA-N
CID100123015,SU5416,2,1,123015,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C,WUWDLXZGHZSWQZ-UHFFFAOYSA-N
CID100123597,travoprost,0,0,123597,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,MKPLKVHSHYCHOC-UHFFFAOYSA-N
CID100123606,almotriptan,8,1,123606,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,WKEMJKQOLOHJLZ-UHFFFAOYSA-N
CID100123610,Eptifibatide,1,1,123610,C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,CZKPOZZJODAYPZ-UHFFFAOYSA-N
CID100123611,fondaparinux,3,1,123611,COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],XEKSTYNIJLDDAZ-UHFFFAOYSA-D
CID100123619,etoricoxib,4,1,123619,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,MNJVRJDLRVPLFE-UHFFFAOYSA-N
CID100123620,mometasone,1,1,123620,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,QLIIKPVHVRXHRI-UHFFFAOYSA-N
CID100123623,Cancidas,4,1,123623,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O.CC(=O)O.CC(=O)O,OGUJBRYAAJYXQP-UHFFFAOYSA-N
CID100123631,gefitinib,0,0,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,XGALLCVXEZPNRQ-UHFFFAOYSA-N
CID100123634,Trisequens,1,1,123634,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C.CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,MPSOHXLZDRQABN-UHFFFAOYSA-N
CID100123809,Madopar,6,1,123809,C1=CC(=C(C=C1CC(C(=O)O)N)O)O.C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,QFLMOYQNYBDXMT-UHFFFAOYSA-N
CID100124087,desloratadine,3,1,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,JAUOIFJMECXRGI-UHFFFAOYSA-N
CID100125017,desvenlafaxine,5,1,125017,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,KYYIDSXMWOZKMP-UHFFFAOYSA-N
CID100125889,pregabalin,27,1,125889,CC(C)CC(CC(=O)O)CN,AYXYPKUFHZROOJ-UHFFFAOYSA-N
CID100127909,bimatoprost,0,0,127909,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,AQOKCDNYWBIDND-UHFFFAOYSA-N
CID100128549,trandolaprilat,3,1,128549,CC(C(=O)N1C2CCCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,AHYHTSYNOHNUSH-UHFFFAOYSA-N
CID100129228,rufinamide,6,1,129228,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,POGQSBRIGCQNEG-UHFFFAOYSA-N
CID100129806,rosuvastatin,6,1,129806,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,BPRHUIZQVSMCRT-UHFFFAOYSA-N
CID100130564,esomeprazole,4,1,130564,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Mg+2],KWORUUGOSLYAGD-UHFFFAOYSA-N
CID100130881,olmesartan,0,0,130881,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,UQGKUQLKSCSZGY-UHFFFAOYSA-N
CID100131535,fosamprenavir,1,1,131535,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)([O-])[O-])S(=O)(=O)C3=CC=C(C=C3)N.[Ca+2],PMDQGYMGQKTCSX-UHFFFAOYSA-L
CID100132804,pitavastatin,4,1,132804,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F,VGYFMXBACGZSIL-UHFFFAOYSA-N
CID100132971,abiraterone,0,0,132971,CC12CCC(CC1=CCC3C2CCC4(C3CC=C4C5=CN=CC=C5)C)O,GZOSMCIZMLWJML-UHFFFAOYSA-N
CID100132999,ivabradine,2,1,132999,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC,ACRHBAYQBXXRTO-UHFFFAOYSA-N
CID100134018,febuxostat,3,1,134018,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N
CID100134019,pixantrone,3,1,134019,C1=CC(=C2C(=C1NCCN)C(=O)C3=C(C2=O)C=NC=C3)NCCN,PEZPMAYDXJQYRV-UHFFFAOYSA-N
CID100134780,pomalidomide,4,1,134780,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,UVSMNLNDYGZFPF-UHFFFAOYSA-N
CID100135113,sacrosidase,0,0,135113,CC1OC2=C(O1)C=C(C=C2)C(C)(C)C,QOAMCMUZZWSALB-UHFFFAOYSA-N
CID100145068,nitric,1,1,145068,[N]=O,MWUXSHHQAYIFBG-UHFFFAOYSA-N
CID100147740,drospirenone,0,0,147740,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,JLQFVGYYVXALAG-UHFFFAOYSA-N
CID100147912,posaconazole,14,1,147912,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,RAGOYPUPXAKGKH-UHFFFAOYSA-N
CID100148121,pralatrexate,0,0,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,OGSBUKJUDHAQEA-UHFFFAOYSA-N
CID100148127,ospemifene,0,0,148127,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=C(C=C3)OCCO)CCCl,LUMKNAVTFCDUIE-UHFFFAOYSA-N
CID100148191,temsirolimus,1,1,148191,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,CBPNZQVSJQDFBE-UHFFFAOYSA-N
CID100148192,atazanavir,6,1,148192,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC,AXRYRYVKAWYZBR-UHFFFAOYSA-N
CID100148211,palonosetron,4,1,148211,C1CC2CN(C(=O)C3=CC=CC(=C23)C1)C4CN5CCC4CC5,CPZBLNMUGSZIPR-UHFFFAOYSA-N
CID100150310,eplerenone,4,1,150310,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,JUKPWJGBANNWMW-UHFFFAOYSA-N
